14985	2012-08-07 12:05:21	9
14986	2012-04-04 10:03:17	30
15031	2012-12-22 13:47:30	9
15061	2013-02-17 15:29:07	18
15075	2012-11-19 21:56:08	10
15103	2012-11-01 01:11:58	18
15110	2011-10-11 16:10:52	7
15154	2013-01-06 15:08:29	18
15164	2012-12-05 13:08:17	9
15186	2011-08-15 01:28:40	6
15210	2013-01-11 22:36:59	27
15212	2012-05-16 23:30:58	19
15234	2012-08-03 13:26:21	26
15259	2012-09-27 12:28:53	30
15260	2012-07-23 09:27:40	26
15267	2013-01-13 11:44:04	60
15301	2012-07-01 07:15:49	22
15315	2012-10-10 02:00:58	14
15323	2012-08-21 21:07:32	27
15332	2012-10-06 08:18:43	29
15338	2012-09-12 16:23:32	8
15368	2012-10-17 05:17:40	26
15395	2013-01-31 13:13:07	14
15422	2011-08-07 16:41:54	6
15443	2012-05-18 08:20:51	6
15493	2012-10-03 00:00:55	13
15510	2013-02-02 00:50:36	29
15515	2012-08-17 07:42:02	19
15517	2011-08-22 08:37:05	75
15525	2012-09-11 07:32:44	13
15537	2013-02-17 04:39:36	7
15555	2012-06-03 23:30:20	7
15556	2013-01-06 02:54:44	52
15626	2012-09-12 19:32:21	28
15637	2012-09-19 17:47:55	13
15659	2012-05-16 06:13:58	99
15667	2012-05-11 19:27:49	29
15668	2012-10-29 15:30:53	15
15694	2013-01-17 08:39:04	14
15713	2012-05-07 20:41:34	29
15739	2012-04-20 13:00:08	29
15772	2012-09-27 10:08:05	21
15787	2012-06-08 09:19:19	16
15791	2011-12-04 15:28:17	29
15792	2012-11-02 08:55:00	13
15794	2012-12-30 06:56:46	23
15809	2012-01-14 22:02:51	85
15831	2011-10-08 00:59:19	16
15886	2012-12-26 04:23:59	17
15888	2013-02-19 13:19:20	24
15893	2011-12-17 02:21:34	9
15895	2012-07-21 01:13:51	21
15902	2012-01-28 20:20:30	99
15910	2012-08-19 12:56:59	86
15922	2012-09-24 23:54:47	10
15944	2012-02-19 19:34:14	73
15959	2012-11-19 00:49:25	8
15978	2012-04-02 02:49:13	97
16015	2012-11-21 10:24:57	29
16039	2013-01-22 08:30:16	24
16041	2011-08-30 06:34:45	10
16045	2013-02-13 09:23:55	46
16057	2012-08-29 00:26:01	22
16108	2012-05-08 03:20:40	58
16110	2012-12-21 22:25:47	12
16112	2011-05-12 04:24:24	26
16117	2012-01-31 16:12:13	29
16135	2012-03-05 19:21:58	5
16141	2012-09-04 07:45:55	15
16145	2013-01-01 21:52:47	75
16164	2012-09-18 20:19:30	12
16188	2012-08-02 20:28:51	26
16207	2012-08-13 10:50:58	17
16229	2012-10-22 11:20:45	23
16267	2012-12-28 09:20:45	74
16293	2012-09-18 04:50:30	22
16305	2013-02-24 09:16:17	8
16310	2012-09-05 12:49:53	17
16312	2013-02-22 01:30:00	30
16319	2013-01-21 05:32:00	11
16340	2013-02-02 02:55:40	36
16357	2012-12-29 19:48:42	23
16359	2012-05-30 22:25:36	28
16366	2012-10-31 00:44:51	91
16371	2012-02-10 04:49:36	16
16382	2012-12-08 17:09:16	15
16425	2013-01-06 02:34:50	6
16428	2012-05-29 12:15:44	31
16447	2012-12-20 19:50:25	20
16450	2012-09-25 12:11:33	25
16495	2012-11-13 07:13:47	30
16517	2012-05-12 07:09:34	21
16529	2012-01-04 09:52:07	52
16538	2013-02-23 23:58:13	54
16553	2011-07-24 06:58:15	65
16605	2012-01-30 19:33:41	6
16611	2011-12-29 18:22:43	16
16620	2012-11-04 01:04:28	26
16641	2013-01-23 03:21:02	24
16660	2011-10-11 00:29:49	29
16674	2013-02-24 13:21:23	64
16720	2013-02-21 00:52:00	6
16737	2012-07-31 01:24:33	26
16771	2012-09-30 21:34:08	8
16794	2012-06-26 16:01:40	14
16802	2012-12-21 07:20:48	8
16804	2012-12-07 09:37:10	65
16834	2012-12-06 19:46:08	12
16847	2012-04-15 11:03:56	12
16854	2013-01-08 17:03:35	48
16855	2012-11-16 17:09:21	18
16857	2012-11-28 21:58:21	17
16861	2011-03-19 14:27:42	20
16955	2013-01-19 07:26:23	15
16959	2012-12-16 07:34:41	9
16961	2012-08-22 18:05:43	22
16976	2011-09-08 17:14:05	10
17030	2012-10-01 16:10:19	5
17051	2012-09-29 22:16:02	9
17054	2012-09-13 13:59:36	9
17074	2012-12-11 08:39:01	47
17137	2013-01-30 21:08:29	76
17152	2012-03-17 12:48:36	29
17153	2013-01-27 03:56:08	30
17172	2011-08-25 08:57:42	27
17179	2012-07-21 04:51:15	20
17211	2011-10-25 09:56:48	12
17216	2013-01-14 18:52:20	14
17229	2012-06-11 02:44:36	6
17232	2013-02-14 01:40:44	95
17290	2013-01-27 17:25:58	7
17343	2012-07-10 19:21:40	15
17346	2013-01-25 21:00:28	29
17366	2012-04-30 09:32:13	20
17398	2011-10-23 01:03:05	24
17405	2011-11-23 06:27:43	26
17424	2011-05-29 23:16:01	19
17429	2012-10-30 14:32:50	30
17445	2013-02-09 14:28:05	10
17506	2012-10-07 01:49:21	9
17581	2012-08-06 03:37:15	81
17627	2012-01-07 13:23:11	22
17630	2013-02-05 06:58:58	9
17659	2013-02-18 02:22:50	23
17660	2013-02-07 15:59:03	30
17673	2012-10-31 16:11:10	20
17691	2012-02-07 17:24:50	14
17712	2013-02-17 21:44:18	30
17713	2012-12-18 11:13:20	23
17746	2012-06-11 17:42:38	91
17750	2012-07-27 15:36:48	30
17757	2012-12-10 09:41:17	66
17776	2012-01-21 12:14:56	17
17778	2013-01-20 04:35:44	10
17781	2012-08-22 08:25:35	75
17801	2013-01-21 21:44:09	54
17835	2012-11-20 23:04:52	80
17936	2012-08-24 00:37:05	16
17958	2013-02-24 16:52:50	17
18045	2012-12-18 01:31:04	17
18068	2012-09-17 15:25:23	92
18083	2012-12-12 11:37:36	24
18101	2012-10-29 07:13:48	27
18115	2012-04-04 06:22:42	73
18153	2012-11-04 00:05:21	12
18197	2012-03-09 14:19:22	11
18226	2013-02-17 14:38:20	21
18250	2012-08-22 16:50:49	88
18275	2012-12-23 09:39:52	17
18285	2012-08-22 23:08:53	40
18316	2012-11-26 04:18:24	24
18326	2013-01-09 07:37:40	19
18340	2013-01-26 21:47:36	8
18363	2013-01-18 21:17:52	19
18366	2012-09-24 23:01:42	14
18385	2013-01-05 07:29:18	10
18406	2011-12-19 00:36:35	7
18407	2012-09-05 16:58:06	23
18408	2012-04-19 07:41:25	17
18427	2012-12-19 21:33:00	15
18430	2012-04-09 00:42:53	24
18439	2012-11-06 14:44:27	12
18459	2013-01-14 15:55:16	20
18475	2012-11-03 12:00:54	58
18497	2012-06-30 02:35:46	88
18511	2012-10-25 14:00:59	14
18545	2011-08-17 01:17:04	35
18548	2012-11-03 04:19:32	9
18564	2012-10-03 10:18:56	15
18565	2012-06-19 02:54:12	14
18603	2012-09-27 01:20:22	39
18649	2013-01-13 16:46:08	19
18655	2012-10-03 09:55:12	7
18670	2012-11-15 04:57:01	11
18682	2012-01-22 22:38:27	19
18734	2012-03-09 20:55:03	28
18815	2012-09-02 10:43:00	13
18825	2012-12-13 16:33:07	23
18860	2012-03-15 17:54:31	24
18862	2013-01-20 08:17:24	55
18872	2013-02-21 17:41:04	8
18885	2012-07-28 19:24:24	15
18905	2012-07-02 16:41:49	45
18921	2012-09-28 21:10:02	26
18924	2012-09-14 01:14:53	14
18939	2013-02-13 15:46:17	96
18963	2013-02-09 19:17:54	18
18968	2012-07-26 13:21:43	60
18975	2013-02-22 05:14:46	44
18982	2012-11-09 09:47:15	25
19001	2012-07-03 07:20:28	27
19029	2012-10-03 02:11:32	40
19031	2012-09-14 19:33:42	76
19046	2012-11-24 16:09:38	35
19051	2013-01-21 23:24:39	9
19060	2012-12-18 01:49:44	26
19101	2012-06-18 21:10:53	6
19112	2011-07-11 00:18:35	91
19133	2012-12-15 12:01:50	13
19165	2011-05-16 17:45:33	27
19176	2012-10-24 22:08:26	24
19197	2011-10-02 06:41:13	69
19209	2013-01-03 15:07:31	17
19227	2012-05-13 01:02:30	7
19229	2012-12-23 19:36:18	14
19239	2012-10-22 02:28:24	24
19265	2012-05-02 10:51:45	19
19305	2012-02-07 06:59:01	26
19349	2013-02-05 04:17:17	71
19377	2013-01-31 05:58:27	41
19390	2012-07-17 18:29:03	21
19396	2011-06-07 05:42:59	36
19406	2013-01-06 00:10:59	78
19408	2013-02-03 19:41:27	27
19417	2013-02-12 19:01:37	21
19419	2013-02-06 02:04:38	84
19428	2012-11-13 19:01:38	7
19452	2011-11-05 03:28:16	22
19461	2013-02-10 13:03:39	12
19495	2012-12-10 22:20:13	14
19502	2012-09-05 15:01:53	19
19530	2013-02-07 10:34:41	27
19548	2012-10-30 10:43:34	28
19551	2012-11-16 19:58:54	7
19589	2012-04-03 22:39:07	60
19593	2013-02-17 02:16:38	20
19633	2012-08-13 04:23:39	30
19636	2012-11-17 11:09:04	94
19641	2011-06-04 14:29:46	15
19673	2013-01-18 04:03:53	9
19682	2013-01-28 04:56:06	12
19688	2011-09-23 08:43:50	25
19699	2012-10-30 20:31:11	16
19700	2012-03-13 08:09:18	27
19732	2012-05-09 10:57:41	24
19754	2012-12-27 09:29:08	14
19765	2012-12-04 02:16:42	21
19784	2012-07-09 15:23:45	30
19803	2013-01-04 19:34:50	13
19815	2013-02-15 07:06:23	15
19826	2012-09-11 13:34:00	10
19866	2012-02-09 23:40:34	15
19895	2012-11-05 17:49:28	46
19903	2012-10-17 23:56:37	24
19929	2011-02-23 05:11:06	29
19943	2012-03-21 00:30:10	30
19961	2012-04-26 07:47:09	19
19991	2012-12-14 23:22:12	15
20024	2013-02-03 15:10:30	11
20031	2011-09-24 23:07:27	26
20033	2012-11-06 18:19:33	18
20055	2013-01-30 05:19:08	6
20070	2012-07-27 10:58:36	8
20080	2012-01-09 17:15:04	62
20093	2012-08-17 01:52:38	7
20104	2012-09-29 06:04:02	14
20114	2012-07-14 02:44:44	27
20118	2012-07-12 02:57:37	17
20142	2012-12-08 16:49:58	96
20153	2013-01-12 11:14:25	25
20180	2012-10-20 07:04:20	10
20190	2012-06-29 01:32:54	24
20194	2012-10-26 06:58:01	13
20203	2012-06-28 02:51:42	8
20205	2012-01-21 18:53:10	81
20252	2012-06-03 04:47:03	20
20272	2013-02-03 12:01:43	30
20287	2012-10-04 21:42:25	5
20303	2012-09-17 11:20:16	26
20312	2012-12-24 18:00:01	5
20331	2013-01-21 23:14:24	15
20334	2013-01-18 02:50:29	24
20354	2013-01-22 06:42:36	18
20359	2013-01-18 01:15:07	21
20378	2012-05-13 16:20:41	14
20382	2012-07-03 01:46:53	26
20386	2012-12-27 08:14:19	57
20395	2012-02-11 15:55:50	19
20403	2012-11-15 23:59:15	17
20404	2012-09-21 04:44:59	29
20411	2012-09-29 07:50:56	11
20412	2012-11-10 01:08:10	18
20442	2012-10-26 21:53:48	8
20487	2012-10-20 15:22:45	15
20498	2012-07-31 22:17:04	27
20499	2013-01-15 09:45:38	8
20502	2011-11-17 05:03:09	14
20505	2012-12-07 19:08:01	16
20514	2012-10-19 19:00:45	27
20528	2012-10-17 22:04:36	72
20540	2012-11-18 05:09:48	23
20585	2012-09-02 15:48:10	11
20617	2012-03-23 06:44:48	93
20656	2013-01-10 03:07:51	64
20661	2013-02-22 02:23:09	7
20691	2012-06-02 13:51:47	18
20745	2012-08-11 04:44:43	11
20754	2012-11-28 09:58:34	17
20759	2012-02-20 13:48:13	18
20768	2012-06-09 05:20:39	43
20774	2013-02-02 07:38:35	26
20776	2013-02-16 23:26:35	57
20791	2013-01-07 18:15:16	6
20812	2012-12-21 17:31:39	21
20840	2012-07-24 21:49:30	12
20843	2012-04-26 04:14:19	16
20855	2013-02-19 17:47:25	28
20876	2012-02-25 10:13:57	19
20915	2012-12-09 16:08:34	24
20965	2013-02-13 07:32:05	25
20967	2013-02-02 08:17:42	26
20976	2011-05-12 08:45:13	72
20978	2012-02-19 23:23:19	49
21003	2012-04-24 16:11:07	18
21026	2013-01-21 02:19:59	6
21037	2012-11-06 04:53:01	15
21048	2013-02-20 00:07:52	9
21053	2012-06-17 07:07:21	23
21059	2013-01-04 11:12:52	9
21060	2013-01-16 22:12:50	23
21077	2013-02-18 04:41:46	28
21078	2012-01-24 09:51:30	8
21089	2013-02-07 14:42:56	5
21119	2012-11-11 05:48:57	6
21149	2012-06-09 19:46:39	14
21155	2012-10-28 14:34:16	5
21194	2012-08-20 05:52:07	30
21236	2013-02-12 19:06:04	13
21297	2012-01-11 15:49:52	10
21358	2012-07-12 22:41:54	24
21429	2012-11-21 05:38:06	17
21457	2012-08-18 18:44:50	25
21469	2013-02-15 11:21:13	26
21480	2012-12-08 14:40:38	7
21511	2012-10-11 02:48:05	10
21523	2013-02-24 08:01:01	20
21534	2012-05-08 00:45:59	9
21538	2012-06-22 13:35:53	25
21543	2011-08-20 08:36:30	38
21552	2012-04-29 16:37:08	27
21556	2012-07-09 10:05:07	19
21562	2013-02-05 06:10:15	9
21563	2013-02-16 22:59:43	19
21585	2012-10-12 05:05:45	17
21618	2012-04-20 04:28:44	13
21630	2011-11-18 22:39:15	6
21635	2011-12-11 10:13:50	26
21646	2012-05-13 14:56:44	28
21697	2013-02-12 11:51:36	5
21708	2013-02-23 02:22:19	12
21713	2012-04-22 11:43:47	37
21725	2013-02-05 03:58:46	19
21733	2011-07-19 14:33:19	21
21737	2012-05-07 10:18:48	66
21761	2012-07-27 23:02:42	27
21825	2012-05-09 03:46:50	18
21834	2013-02-17 10:00:44	33
21838	2012-04-02 08:08:29	98
21848	2012-12-31 06:18:43	19
21854	2013-02-02 03:47:19	23
21889	2012-12-11 11:11:20	20
21906	2012-12-06 23:00:07	23
21917	2011-07-28 13:31:46	18
21977	2013-02-06 01:03:27	8
22011	2011-12-28 00:33:28	95
22022	2012-06-17 11:43:01	44
22024	2013-02-07 20:28:34	13
22036	2013-02-03 11:58:42	7
22038	2012-07-23 06:39:55	20
22092	2012-07-24 11:46:56	17
22130	2012-06-08 15:18:26	11
22154	2013-01-30 02:45:04	6
22164	2011-09-20 07:55:42	34
22175	2012-08-02 22:53:07	69
22184	2011-09-22 05:43:14	56
22197	2012-12-20 02:01:57	17
22206	2012-09-15 10:39:24	9
22218	2012-11-07 15:13:08	5
22219	2012-08-10 15:41:13	13
22247	2012-12-31 07:42:52	16
22289	2012-03-12 18:14:19	26
22338	2012-10-12 01:38:49	78
22343	2013-02-11 15:02:45	21
22392	2012-08-05 01:25:34	19
22413	2013-02-08 05:35:01	9
22475	2012-08-28 02:18:02	6
22498	2012-12-29 04:35:11	7
22508	2013-01-01 07:59:47	16
22513	2012-10-12 08:04:37	7
22515	2011-06-15 00:41:16	15
22585	2012-12-15 18:37:49	9
22618	2013-01-02 18:29:19	68
22630	2012-11-22 04:54:22	7
22661	2012-09-26 05:47:31	27
22685	2012-10-09 04:37:18	76
22686	2011-12-01 04:05:35	18
22701	2013-01-07 22:03:12	72
22703	2012-07-20 00:17:54	13
22705	2012-05-19 17:43:52	13
22748	2013-02-11 07:11:56	23
22751	2012-12-05 15:11:54	90
22761	2012-10-31 08:13:42	16
22780	2013-01-19 13:33:31	23
22787	2012-01-07 22:02:21	28
22840	2012-08-03 02:42:02	5
22891	2013-02-13 22:55:41	12
22918	2011-04-29 06:27:49	13
22921	2011-04-19 13:37:20	18
22922	2012-10-21 15:42:01	38
22942	2013-01-19 04:17:15	16
22947	2012-06-30 10:20:12	25
22963	2011-10-19 11:22:49	69
22972	2012-12-17 12:04:44	86
23015	2012-06-17 16:53:16	23
23026	2011-07-06 03:20:03	12
23027	2013-01-12 17:01:06	5
23028	2011-09-30 14:10:30	48
23051	2013-01-02 21:31:04	27
23097	2012-06-24 20:28:51	13
23099	2011-11-07 01:54:26	6
23113	2013-01-09 14:13:45	79
23115	2012-03-04 16:12:58	92
23155	2012-09-12 07:43:34	18
23160	2012-09-22 23:11:34	91
23192	2013-01-18 12:56:54	47
23218	2011-06-05 04:11:41	14
23242	2012-06-30 22:27:35	30
23262	2013-01-25 02:11:29	20
23298	2012-07-03 07:26:38	28
23299	2012-09-23 12:05:42	56
23401	2012-12-22 08:28:14	21
23417	2011-09-24 18:12:51	24
23434	2011-12-07 04:49:19	69
23471	2012-08-26 15:05:27	29
23508	2012-11-25 05:01:41	30
23511	2012-03-04 08:27:55	9
23534	2013-02-14 08:19:56	8
23564	2012-09-09 06:37:53	19
23569	2013-01-31 17:09:47	9
23573	2012-12-27 07:52:37	13
23576	2013-01-17 01:02:47	22
23605	2012-07-18 09:19:51	27
23606	2012-06-21 15:25:03	12
23645	2012-06-22 09:56:49	21
23659	2012-08-11 01:14:22	6
23683	2013-02-06 07:33:01	24
23741	2013-01-20 07:56:15	27
23786	2012-12-18 00:14:17	28
23821	2012-09-08 21:16:40	9
23829	2012-10-23 03:55:08	12
23843	2012-08-07 04:09:13	19
23877	2012-11-03 21:56:05	25
23896	2012-10-23 23:06:49	12
23926	2013-01-27 04:36:58	16
23928	2013-02-24 18:06:49	19
23944	2012-09-03 14:56:42	21
23952	2011-09-11 18:35:43	23
23960	2011-12-09 17:15:45	7
23984	2012-06-07 20:27:37	12
23993	2012-05-04 23:05:33	8
23994	2012-03-21 13:56:08	7
24006	2013-01-19 16:42:53	25
24030	2012-06-28 22:18:32	88
24048	2013-02-10 00:06:00	19
24059	2013-01-05 00:52:50	18
24067	2012-07-03 05:30:19	25
24076	2012-12-28 19:48:28	46
24094	2012-07-10 23:30:24	14
24117	2012-06-29 04:20:52	32
24125	2012-09-09 07:03:47	26
24140	2012-03-09 17:40:46	50
24166	2013-02-21 22:35:54	12
24177	2012-01-07 19:52:03	26
24192	2011-08-18 15:28:04	8
24196	2013-02-14 16:36:01	19
24211	2013-02-15 08:39:00	12
24231	2013-02-15 18:45:04	94
24251	2011-10-19 04:54:53	13
24255	2011-05-18 07:46:02	23
24262	2012-05-09 14:21:21	22
24282	2012-04-06 03:47:56	19
24305	2013-02-14 22:37:14	11
24336	2012-07-08 15:26:07	7
24340	2012-08-09 14:35:18	17
24402	2012-10-10 03:32:36	14
24436	2013-01-06 13:45:12	58
24444	2012-07-17 06:03:27	18
24447	2012-07-20 08:39:17	9
24502	2013-02-21 10:06:28	23
24516	2012-01-10 21:02:50	23
24549	2012-08-02 07:47:53	16
24552	2012-01-27 01:20:53	23
24588	2013-02-13 02:37:33	26
24595	2012-11-22 22:40:44	17
24607	2011-09-30 23:04:58	25
24616	2012-11-15 02:38:53	29
24628	2012-03-23 16:06:01	9
24629	2012-01-25 09:45:23	17
24647	2013-02-23 17:27:49	30
24657	2012-11-18 15:07:05	28
24679	2012-05-18 11:38:44	15
24700	2012-10-20 11:32:49	13
24716	2013-02-02 13:45:26	11
24788	2012-07-20 16:24:40	17
24789	2012-03-12 14:03:03	27
24811	2012-12-20 21:12:25	16
24837	2011-11-05 20:17:00	24
24845	2012-12-18 00:57:07	75
24867	2012-06-27 19:31:44	23
24907	2013-01-12 05:51:14	35
24916	2012-11-29 06:45:19	28
24917	2012-02-08 07:11:01	11
24944	2012-09-13 10:04:21	72
24969	2012-12-08 11:47:06	15
24983	2012-05-01 08:04:51	10
24990	2012-01-31 18:24:52	61
25026	2013-02-24 05:50:24	25
25036	2012-09-22 15:33:39	14
25043	2013-01-16 04:04:11	30
25054	2011-11-29 05:51:41	11
25062	2012-09-13 16:23:44	6
25063	2012-08-23 18:23:53	80
25086	2012-10-30 09:27:27	10
25090	2012-10-19 18:55:32	9
25098	2012-12-22 16:01:07	22
25100	2012-12-14 12:14:02	50
25130	2012-11-14 11:34:03	35
25212	2013-01-31 00:48:30	53
25228	2013-01-18 20:54:13	93
25247	2012-01-12 22:21:54	28
25271	2012-07-13 20:46:00	12
25323	2012-09-27 05:21:35	28
25384	2012-04-01 03:27:13	28
25404	2011-01-29 09:24:57	16
25409	2012-10-08 02:53:42	87
25434	2013-01-03 18:27:51	10
25436	2012-12-31 12:22:08	96
25437	2012-07-11 06:08:36	29
25470	2011-10-08 04:52:13	25
25499	2012-09-13 08:33:22	15
25517	2011-06-15 19:48:25	32
25545	2012-12-22 13:06:02	10
25567	2012-12-02 17:32:40	14
25570	2013-02-11 17:15:38	99
25571	2013-02-22 05:26:34	19
25574	2013-02-03 16:23:35	12
25593	2013-01-06 21:43:46	46
25627	2012-02-08 18:32:32	28
25634	2012-12-26 09:20:23	12
25662	2012-06-13 14:23:36	74
25668	2012-06-10 05:48:45	20
25711	2012-10-07 18:38:38	5
25738	2013-02-18 18:42:46	5
25739	2013-01-20 11:05:41	11
25755	2012-12-06 13:53:31	12
25772	2013-01-04 09:57:02	10
25786	2011-08-02 08:16:08	22
25792	2011-10-16 06:30:22	19
25839	2011-10-25 15:44:52	26
25844	2012-05-25 00:12:44	22
25877	2013-01-27 15:43:30	21
25886	2013-02-03 09:54:29	26
25904	2012-10-19 11:31:51	29
25910	2012-01-31 10:16:25	13
25923	2012-10-19 02:15:13	29
25931	2013-01-16 08:56:00	21
25935	2013-02-19 07:56:04	20
25938	2012-07-24 20:31:17	77
25940	2012-08-03 18:51:07	96
25986	2012-11-25 11:32:58	28
25992	2013-02-23 22:11:36	16
26005	2012-11-07 11:17:35	29
26056	2012-12-28 00:12:45	26
26062	2012-12-16 00:07:49	61
26075	2012-10-23 06:11:55	17
26125	2012-06-18 07:22:16	23
26128	2012-10-03 02:57:30	29
26135	2012-11-23 22:47:21	36
26243	2012-09-25 17:57:51	12
26244	2011-10-27 15:26:16	16
26252	2012-08-22 00:20:20	16
26253	2012-03-12 20:08:38	12
26305	2012-09-07 12:53:46	14
26310	2012-06-28 15:32:25	27
26316	2012-11-09 06:44:51	24
26324	2012-12-17 02:19:57	16
26358	2012-02-11 06:03:36	20
26378	2011-06-23 14:45:46	21
26391	2011-10-07 13:03:46	96
26397	2013-01-07 14:13:23	23
26405	2012-04-15 08:49:48	91
26416	2013-01-02 07:14:34	17
26441	2012-01-16 00:14:31	80
26481	2012-08-05 09:39:57	15
26505	2012-12-03 03:01:03	19
26534	2012-06-21 18:40:13	10
26547	2013-01-22 07:38:50	17
26589	2012-10-19 00:33:58	11
26592	2012-10-30 20:00:23	10
26633	2011-08-24 22:16:13	62
26641	2012-04-12 10:58:19	10
26657	2013-02-11 13:10:58	25
26678	2011-05-17 15:09:16	9
26699	2012-06-30 19:19:02	96
26757	2013-01-25 00:40:36	15
26771	2012-12-02 04:51:29	14
26821	2012-04-01 15:47:58	20
26826	2012-12-25 18:23:49	23
26832	2012-09-11 13:04:53	15
26833	2012-07-17 18:23:46	28
26847	2011-10-28 00:58:44	97
26857	2012-09-16 07:37:14	22
26862	2013-02-08 10:18:50	53
26880	2011-08-16 10:44:27	24
26881	2013-02-23 12:05:24	52
26895	2012-08-10 08:16:46	26
26899	2013-02-23 23:24:34	16
26901	2011-10-22 19:04:26	96
26931	2013-02-17 05:27:14	35
26938	2013-02-10 23:03:10	23
26969	2012-06-18 00:41:52	16
27008	2012-03-30 07:40:06	22
27026	2012-09-09 13:08:11	21
27056	2012-06-28 14:58:22	23
27065	2013-02-13 22:21:00	19
27069	2013-02-04 16:41:03	27
27094	2011-08-17 05:28:37	19
27115	2012-12-14 04:45:07	17
27132	2011-07-08 18:08:42	7
27150	2012-10-06 09:02:01	16
27176	2012-05-29 14:16:26	15
27180	2012-04-29 16:40:49	26
27185	2013-01-06 21:30:46	10
27203	2013-01-03 13:21:17	30
27287	2013-02-22 08:57:37	6
27289	2012-12-20 02:20:00	7
27316	2012-04-02 22:03:25	12
27335	2012-03-24 10:25:32	21
27337	2012-05-27 21:35:22	51
27340	2012-07-15 09:00:14	41
27375	2013-02-21 03:16:37	15
27391	2011-10-14 12:06:58	11
27394	2013-01-14 23:23:08	94
27462	2012-11-16 08:19:22	14
27476	2012-09-12 12:09:34	28
27514	2012-10-13 20:04:02	8
27578	2012-04-03 19:34:27	86
27583	2013-02-18 13:15:35	36
27612	2013-01-27 21:30:17	28
27620	2012-02-21 21:38:57	96
27621	2012-09-25 02:42:11	20
27644	2012-11-17 13:48:47	25
27649	2013-02-15 15:26:36	36
27663	2012-08-18 21:03:14	29
27666	2012-12-01 00:32:19	45
27709	2011-09-18 02:22:25	7
27741	2012-02-08 21:55:38	11
27742	2012-05-22 17:58:08	7
27744	2012-10-21 19:21:01	21
27754	2012-10-12 03:50:18	17
27776	2011-07-25 09:06:26	46
27778	2013-02-17 17:46:03	13
27797	2011-05-17 15:16:49	7
27822	2012-01-12 19:34:48	16
27834	2012-10-15 10:11:07	11
27865	2013-01-02 09:24:24	9
27900	2012-10-25 14:14:14	73
27917	2012-06-27 11:00:52	57
27918	2012-04-20 09:37:17	14
27929	2013-02-17 08:36:00	15
27936	2012-10-20 17:00:08	8
27975	2012-10-26 23:09:43	30
27977	2011-11-21 16:41:34	17
27995	2013-01-19 06:55:14	48
28039	2012-12-01 07:42:28	23
28046	2013-02-18 07:25:51	23
28067	2012-03-19 07:58:03	19
28075	2012-12-20 21:30:35	28
28116	2012-05-28 14:13:49	9
28118	2013-01-09 14:42:14	26
28160	2012-07-29 22:49:11	6
28175	2013-01-01 15:49:31	19
28176	2012-04-19 20:20:09	9
28191	2013-02-14 16:41:50	32
28208	2013-01-01 08:36:00	13
28232	2013-02-20 08:16:04	18
28240	2011-10-24 06:48:15	66
28245	2012-04-28 20:41:40	21
28255	2012-06-19 14:32:18	7
28262	2012-12-23 22:53:41	14
28280	2012-08-05 19:21:52	15
28311	2012-07-08 06:06:22	29
28339	2012-05-07 01:16:36	10
28346	2013-02-15 08:10:58	25
28378	2012-06-30 09:21:17	22
28400	2012-11-30 21:49:18	10
28444	2013-02-20 19:58:10	8
28483	2012-03-13 12:41:27	42
28489	2013-02-03 18:49:43	27
28511	2012-03-05 07:03:31	8
28513	2013-02-10 18:02:48	53
28524	2012-09-09 15:39:22	21
28558	2011-11-20 12:48:47	41
28579	2013-02-02 21:13:08	28
28582	2013-01-25 02:18:55	12
28610	2012-06-04 08:28:41	19
28632	2012-04-20 09:21:08	21
28634	2012-05-23 21:40:39	18
28683	2012-09-28 14:04:45	9
28696	2012-09-11 23:32:01	21
28718	2013-02-21 05:12:24	8
28769	2012-11-22 19:34:13	13
28770	2013-02-18 05:13:11	62
28799	2013-01-30 05:28:04	8
28810	2012-12-07 12:32:26	29
28875	2011-10-17 12:57:37	8
28876	2012-09-01 08:20:14	25
28885	2011-11-05 20:39:36	99
28894	2012-03-17 17:39:52	17
28896	2013-02-21 05:18:49	12
28982	2012-05-12 21:59:53	10
28985	2012-04-02 22:32:01	23
29010	2011-06-09 05:52:30	22
29046	2012-12-28 06:40:31	34
29058	2013-02-15 08:42:41	20
29092	2013-02-21 11:33:27	22
29099	2013-02-04 18:22:43	63
29111	2012-06-13 21:03:34	13
29140	2011-10-26 23:24:00	5
29159	2011-06-15 01:48:26	76
29166	2012-07-17 16:44:22	85
29191	2013-01-19 02:56:19	6
29198	2013-02-17 10:55:41	12
29200	2011-11-06 00:15:31	16
29209	2012-05-22 06:06:55	26
29210	2012-04-09 02:33:47	27
29212	2013-01-23 10:17:30	30
29233	2011-12-04 19:58:12	8
29256	2012-06-03 15:25:04	18
29261	2012-08-05 16:08:32	6
29280	2013-01-15 19:21:21	28
29318	2011-08-30 20:45:49	14
29344	2011-08-06 12:01:38	25
29360	2012-05-16 01:35:01	21
29367	2013-01-25 07:00:08	29
29383	2012-09-13 07:23:05	27
29393	2012-01-26 18:58:51	6
29427	2012-07-29 19:10:10	23
29431	2012-05-18 06:36:56	5
29439	2012-07-22 07:34:30	6
29453	2011-10-02 06:59:41	52
29465	2012-07-03 01:42:33	5
29467	2011-09-30 17:18:55	9
29476	2011-11-15 17:36:12	69
29493	2012-10-02 00:53:58	12
29529	2012-01-24 19:32:02	90
29560	2011-05-12 15:46:55	53
